"record_id"	"batch_id"	"path"	"sha256"	"bytes"	"inventory_snapshot_git_status"	"effective_snapshot_git_status"	"inventory_material_role"	"document_class"	"source_type"	"current_applicability"	"history_or_derivation"	"approval_named_authorizer"	"approval_date"	"approval_scope"	"approval_version_binding"	"document_approval_state"	"atomic_requirement_extraction_route"	"evidence_or_conflict_pointers"	"investigation_pointer"
"R04-24"	"R04"	"requirement-documents/04-functional-requirements/03-agv-fleet-management/fr-023-slot-model-publish-with-dual-authentication-and-immutable-versioning.md"	"eb69554a831bab8fcff784afbecb7e59b5ce068dbcc6deda3accaa471c530967"	"5906"	"tracked-clean"	"tracked-clean"	"candidate-requirement"	"internal-derived-draft-functional-requirement-candidate"	"unapproved-internal-derived-functional-requirement"	"`draft`、无批准；发布/二次认证/不可变版本候选；AC-1∼4。"	"[FR-023](../../../../requirement-documents/04-functional-requirements/03-agv-fleet-management/fr-023-slot-model-publish-with-dual-authentication-and-immutable-versioning.md) `eb69554a831b`；`ec`; Origin: UC-038 + BR-008"	"not-found"	"not-found"	"not-found"	"not-found"	"not-approved-by-this-classification"	"candidate-only-after-acceptance-criterion-level-decomposition-evidence-review-and-explicit-approval"	"`draft`、无批准；发布/二次认证/不可变版本候选；AC-1∼4。; detailed record: R04-functional-requirements.md matrix row 24"	"R04-functional-requirements.md:48"
"R04-25"	"R04"	"requirement-documents/04-functional-requirements/03-agv-fleet-management/fr-024-slot-model-retire-with-dual-authentication-and-historical-reference-preservation.md"	"3636ffb7e73c900a54c6046fb0c5d9253c6107bebf5ca306b693d60b7357ecbe"	"4497"	"tracked-clean"	"tracked-clean"	"candidate-requirement"	"internal-derived-draft-functional-requirement-candidate"	"unapproved-internal-derived-functional-requirement"	"`draft`、无批准；停用/历史引用保留候选；AC-1∼3。"	"[FR-024](../../../../requirement-documents/04-functional-requirements/03-agv-fleet-management/fr-024-slot-model-retire-with-dual-authentication-and-historical-reference-preservation.md) `3636ffb7e73c`；`ec`; Origin: UC-038 + BR-008"	"not-found"	"not-found"	"not-found"	"not-found"	"not-approved-by-this-classification"	"candidate-only-after-acceptance-criterion-level-decomposition-evidence-review-and-explicit-approval"	"`draft`、无批准；停用/历史引用保留候选；AC-1∼3。; detailed record: R04-functional-requirements.md matrix row 25"	"R04-functional-requirements.md:49"
"R04-26"	"R04"	"requirement-documents/04-functional-requirements/03-agv-fleet-management/fr-025-agv-registration-eligibility-and-slot-model-version-validation.md"	"a367b18735381c1357f84aee4e68db20c80a8f5f87e50389d0ba2206785d099f"	"5179"	"tracked-clean"	"tracked-clean"	"candidate-requirement"	"internal-derived-draft-functional-requirement-candidate"	"unapproved-internal-derived-functional-requirement"	"`draft`、无批准；AGV 接入资格/模型版本候选；AC-1∼4。"	"[FR-025](../../../../requirement-documents/04-functional-requirements/03-agv-fleet-management/fr-025-agv-registration-eligibility-and-slot-model-version-validation.md) `a367b1873538`；`ec`; Origin: UC-019；Related BR-002/008"	"not-found"	"not-found"	"not-found"	"not-found"	"not-approved-by-this-classification"	"candidate-only-after-acceptance-criterion-level-decomposition-evidence-review-and-explicit-approval"	"`draft`、无批准；AGV 接入资格/模型版本候选；AC-1∼4。; detailed record: R04-functional-requirements.md matrix row 26"	"R04-functional-requirements.md:50"
"R04-27"	"R04"	"requirement-documents/04-functional-requirements/03-agv-fleet-management/fr-026-atomic-agv-record-creation-slot-instance-generation-and-audit-logging.md"	"dbef8d3f895c26e2ac8807377668c01a00b5f56740a81719daa9b7944f1f2b21"	"5002"	"tracked-clean"	"tracked-clean"	"candidate-requirement"	"internal-derived-draft-functional-requirement-candidate"	"unapproved-internal-derived-functional-requirement"	"`draft`、无批准；档案/仓位实例原子创建候选；AC-1∼2 仍需拆创建、回滚和审计。"	"[FR-026](../../../../requirement-documents/04-functional-requirements/03-agv-fleet-management/fr-026-atomic-agv-record-creation-slot-instance-generation-and-audit-logging.md) `dbef8d3f895c`；`ec`; Origin: UC-019 + BR-008；Related 另指 BR-002"	"not-found"	"not-found"	"not-found"	"not-found"	"not-approved-by-this-classification"	"candidate-only-after-acceptance-criterion-level-decomposition-evidence-review-and-explicit-approval"	"`draft`、无批准；档案/仓位实例原子创建候选；AC-1∼2 仍需拆创建、回滚和审计。; detailed record: R04-functional-requirements.md matrix row 27"	"R04-functional-requirements.md:51"
"R04-28"	"R04"	"requirement-documents/04-functional-requirements/03-agv-fleet-management/fr-027-agv-enable-disable-state-transition-and-pending-effect-handling.md"	"201734b6cd7c2adf1f0837d583db5a73ae10d18983c3438cfa411c5281e3fd16"	"5818"	"tracked-clean"	"tracked-clean"	"candidate-requirement"	"internal-derived-draft-functional-requirement-candidate"	"unapproved-internal-derived-functional-requirement"	"`draft`、无批准；AGV 启停/待生效候选；AC-1∼5。"	"[FR-027](../../../../requirement-documents/04-functional-requirements/03-agv-fleet-management/fr-027-agv-enable-disable-state-transition-and-pending-effect-handling.md) `201734b6cd7c`；`ec`; Origin: UC-013；Related BR-002"	"not-found"	"not-found"	"not-found"	"not-found"	"not-approved-by-this-classification"	"candidate-only-after-acceptance-criterion-level-decomposition-evidence-review-and-explicit-approval"	"`draft`、无批准；AGV 启停/待生效候选；AC-1∼5。; detailed record: R04-functional-requirements.md matrix row 28"	"R04-functional-requirements.md:52"
"R04-29"	"R04"	"requirement-documents/04-functional-requirements/03-agv-fleet-management/fr-028-agv-dispatch-profile-update-eligibility-and-persistence.md"	"534426abe57c97b3cc1a76f2c9b0ee8f0a5bbab420ab386a0256bd918d45a471"	"5583"	"tracked-clean"	"tracked-clean"	"candidate-requirement"	"internal-derived-draft-functional-requirement-candidate"	"unapproved-internal-derived-functional-requirement"	"`draft`、无批准；调度配置维护候选；AC-1∼4。"	"[FR-028](../../../../requirement-documents/04-functional-requirements/03-agv-fleet-management/fr-028-agv-dispatch-profile-update-eligibility-and-persistence.md) `534426abe57c`；`ec`; Origin: UC-020；Related BR-002/008"	"not-found"	"not-found"	"not-found"	"not-found"	"not-approved-by-this-classification"	"candidate-only-after-acceptance-criterion-level-decomposition-evidence-review-and-explicit-approval"	"`draft`、无批准；调度配置维护候选；AC-1∼4。; detailed record: R04-functional-requirements.md matrix row 29"	"R04-functional-requirements.md:53"
"R04-30"	"R04"	"requirement-documents/04-functional-requirements/03-agv-fleet-management/fr-029-agv-archive-eligibility-check-and-state-transition.md"	"0ff294b8a1102bdcad525270041f460f65ec2ad8e964e3cb03526686a8a2539d"	"5222"	"tracked-clean"	"tracked-clean"	"candidate-requirement"	"internal-derived-draft-functional-requirement-candidate"	"unapproved-internal-derived-functional-requirement"	"`draft`、无批准；AGV 归档资格/状态迁移候选；AC-1∼4。"	"[FR-029](../../../../requirement-documents/04-functional-requirements/03-agv-fleet-management/fr-029-agv-archive-eligibility-check-and-state-transition.md) `0ff294b8a110`；`ec`; Origin: UC-021；Related BR-002"	"not-found"	"not-found"	"not-found"	"not-found"	"not-approved-by-this-classification"	"candidate-only-after-acceptance-criterion-level-decomposition-evidence-review-and-explicit-approval"	"`draft`、无批准；AGV 归档资格/状态迁移候选；AC-1∼4。; detailed record: R04-functional-requirements.md matrix row 30"	"R04-functional-requirements.md:54"
"R04-31"	"R04"	"requirement-documents/04-functional-requirements/03-agv-fleet-management/fr-030-agv-fleet-dashboard-display-and-eligibility-reasoning.md"	"ce066e9519457b563072453105e8ff249be584063d756ab87ccd7c733312046b"	"5119"	"tracked-clean"	"tracked-clean"	"candidate-requirement"	"internal-derived-draft-functional-requirement-candidate"	"unapproved-internal-derived-functional-requirement"	"`draft`、无批准；车队看板/可分配原因候选；AC-1∼3。"	"[FR-030](../../../../requirement-documents/04-functional-requirements/03-agv-fleet-management/fr-030-agv-fleet-dashboard-display-and-eligibility-reasoning.md) `ce066e951945`；`ec`; Origin: UC-022；Related BR-002"	"not-found"	"not-found"	"not-found"	"not-found"	"not-approved-by-this-classification"	"candidate-only-after-acceptance-criterion-level-decomposition-evidence-review-and-explicit-approval"	"`draft`、无批准；车队看板/可分配原因候选；AC-1∼3。; detailed record: R04-functional-requirements.md matrix row 31"	"R04-functional-requirements.md:55"
"R04-32"	"R04"	"requirement-documents/04-functional-requirements/04-transport-task-dispatch/README.md"	"2b288f6ad5ede6616606260c6f4a571f684c6d29999ddec81a0a5e9b1e5e5ebd"	"448"	"tracked-clean"	"tracked-clean"	"candidate-requirement"	"placeholder-or-completeness-index"	"empty-domain-placeholder"	"无批准对象；**占位索引/完整性缺口记录**，不生成功能需求；后续从所列 UC 拆分。"	"[04-transport-task-dispatch/README.md](../../../../requirement-documents/04-functional-requirements/04-transport-task-dispatch/README.md) `2b288f6ad5ed`；`ec`; 只指向 UC-007/008/009/023/042 和分类规则，明示“暂无 FR”"	"not-found"	"not-found"	"not-found"	"not-found"	"not-approved-by-this-classification"	"do-not-extract-from-this-document"	"无批准对象；**占位索引/完整性缺口记录**，不生成功能需求；后续从所列 UC 拆分。; detailed record: R04-functional-requirements.md matrix row 32"	"R04-functional-requirements.md:56"
"R04-33"	"R04"	"requirement-documents/04-functional-requirements/05-agv-charging/README.md"	"5c4ec9ed7505d3d2aacd5605694e67b800b2884f7d32f109735b1facfd47b02d"	"358"	"tracked-clean"	"tracked-clean"	"candidate-requirement"	"placeholder-or-completeness-index"	"empty-domain-placeholder"	"无批准对象；**占位索引**，不生成需求。"	"[05-agv-charging/README.md](../../../../requirement-documents/04-functional-requirements/05-agv-charging/README.md) `5c4ec9ed7505`；`ec`; 指 UC-012/037，明示暂无 FR"	"not-found"	"not-found"	"not-found"	"not-found"	"not-approved-by-this-classification"	"do-not-extract-from-this-document"	"无批准对象；**占位索引**，不生成需求。; detailed record: R04-functional-requirements.md matrix row 33"	"R04-functional-requirements.md:57"
"R04-34"	"R04"	"requirement-documents/04-functional-requirements/06-area-station-mapping/README.md"	"f1524213b582726077fb8cc7388c3fe1bfe080ee3aa511b0b80b771fec4d9427"	"387"	"tracked-clean"	"tracked-clean"	"candidate-requirement"	"placeholder-or-completeness-index"	"empty-domain-placeholder"	"无批准对象；**占位索引**，不生成需求。"	"[06-area-station-mapping/README.md](../../../../requirement-documents/04-functional-requirements/06-area-station-mapping/README.md) `f1524213b582`；`ec`; 指 UC-024/045，明示暂无 FR"	"not-found"	"not-found"	"not-found"	"not-found"	"not-approved-by-this-classification"	"do-not-extract-from-this-document"	"无批准对象；**占位索引**，不生成需求。; detailed record: R04-functional-requirements.md matrix row 34"	"R04-functional-requirements.md:58"
"R04-35"	"R04"	"requirement-documents/04-functional-requirements/07-workflow-engine/README.md"	"7133c8d6bd83cc03fd897b712660091bebed9d05c6143171412842e2e2a13d3f"	"353"	"tracked-clean"	"tracked-clean"	"candidate-requirement"	"placeholder-or-completeness-index"	"empty-domain-placeholder"	"无批准对象；**占位索引**，不生成需求。"	"[07-workflow-engine/README.md](../../../../requirement-documents/04-functional-requirements/07-workflow-engine/README.md) `7133c8d6bd83`；`ec`; 指 UC-025∼029，明示暂无 FR"	"not-found"	"not-found"	"not-found"	"not-found"	"not-approved-by-this-classification"	"do-not-extract-from-this-document"	"无批准对象；**占位索引**，不生成需求。; detailed record: R04-functional-requirements.md matrix row 35"	"R04-functional-requirements.md:59"
"R04-36"	"R04"	"requirement-documents/04-functional-requirements/08-user-and-access/README.md"	"918ddbb467e878106f7005fa83f7c6561d7de0aadc46835c0fddf8fcaf35613c"	"344"	"tracked-clean"	"tracked-clean"	"candidate-requirement"	"placeholder-or-completeness-index"	"empty-domain-placeholder"	"无批准对象；**占位索引**，不生成需求。"	"[08-user-and-access/README.md](../../../../requirement-documents/04-functional-requirements/08-user-and-access/README.md) `918ddbb467e8`；`ec`; 指 UC-030∼033，明示暂无 FR"	"not-found"	"not-found"	"not-found"	"not-found"	"not-approved-by-this-classification"	"do-not-extract-from-this-document"	"无批准对象；**占位索引**，不生成需求。; detailed record: R04-functional-requirements.md matrix row 36"	"R04-functional-requirements.md:60"
"R04-37"	"R04"	"requirement-documents/04-functional-requirements/09-logs-and-audit/README.md"	"d9c2944a6d321917f1da2b5d9cd6ac45d7c369b1d486e3abee3460eecd6539e0"	"345"	"tracked-clean"	"tracked-clean"	"candidate-requirement"	"placeholder-or-completeness-index"	"empty-domain-placeholder"	"无批准对象；**占位索引**，不生成需求。"	"[09-logs-and-audit/README.md](../../../../requirement-documents/04-functional-requirements/09-logs-and-audit/README.md) `d9c2944a6d32`；`ec`; 指 UC-034∼036，明示暂无 FR"	"not-found"	"not-found"	"not-found"	"not-found"	"not-approved-by-this-classification"	"do-not-extract-from-this-document"	"无批准对象；**占位索引**，不生成需求。; detailed record: R04-functional-requirements.md matrix row 37"	"R04-functional-requirements.md:61"
"R04-38"	"R04"	"requirement-documents/04-functional-requirements/10-safety-and-interlock/README.md"	"0f74cb956732a3180e833572c922ed7f3b5cc09d06b139df2185d9a7c5b339b5"	"506"	"tracked-clean"	"tracked-clean"	"candidate-requirement"	"placeholder-or-completeness-index"	"empty-domain-placeholder"	"无批准对象；**占位/追溯结构说明**，不独立生成安全需求。"	"[10-safety-and-interlock/README.md](../../../../requirement-documents/04-functional-requirements/10-safety-and-interlock/README.md) `0f74cb956732`；`ec`; 指 UC-004，并记录其仅作 FR-002/006/008/009/014 次要关联，暂无主派生 FR"	"not-found"	"not-found"	"not-found"	"not-found"	"not-approved-by-this-classification"	"do-not-extract-from-this-document"	"无批准对象；**占位/追溯结构说明**，不独立生成安全需求。; detailed record: R04-functional-requirements.md matrix row 38"	"R04-functional-requirements.md:62"
"R04-39"	"R04"	"requirement-documents/04-functional-requirements/11-agv-parking/README.md"	"95c7dc7a1af71a145230dfead61eeca2376b7f3144d6f8b99cab656368a2d22c"	"360"	"tracked-clean"	"tracked-clean"	"candidate-requirement"	"placeholder-or-completeness-index"	"empty-domain-placeholder"	"无批准对象；**占位索引**，不生成需求。"	"[11-agv-parking/README.md](../../../../requirement-documents/04-functional-requirements/11-agv-parking/README.md) `95c7dc7a1af7`；`ec`; 指 UC-040/041，明示暂无 FR"	"not-found"	"not-found"	"not-found"	"not-found"	"not-approved-by-this-classification"	"do-not-extract-from-this-document"	"无批准对象；**占位索引**，不生成需求。; detailed record: R04-functional-requirements.md matrix row 39"	"R04-functional-requirements.md:63"
"R04-40"	"R04"	"requirement-documents/04-functional-requirements/fr-template-guide.md"	"56dd687c05f63eca25c37d8cb95354c175de8850af928e3250da00fe958b84ba"	"4805"	"tracked-clean"	"tracked-clean"	"candidate-requirement"	"writing-guide"	"recording-guidance"	"无业务批准对象；**纯写作/记录指南**，可约束形式但不表达系统功能要求。"	"[fr-template-guide.md](../../../../requirement-documents/04-functional-requirements/fr-template-guide.md) `56dd687c05f6`；`ec`; `type: template-guide,status: reference`；以 FR-001/002 为范例规定 BR→UC→FR→TC、Origin、G/W/T 和粒度"	"not-found"	"not-found"	"not-found"	"not-found"	"not-approved-by-this-classification"	"do-not-extract-from-this-document"	"无业务批准对象；**纯写作/记录指南**，可约束形式但不表达系统功能要求。; detailed record: R04-functional-requirements.md matrix row 40"	"R04-functional-requirements.md:64"
