"record_id"	"batch_id"	"path"	"sha256"	"bytes"	"inventory_snapshot_git_status"	"effective_snapshot_git_status"	"inventory_material_role"	"document_class"	"source_type"	"current_applicability"	"history_or_derivation"	"approval_named_authorizer"	"approval_date"	"approval_scope"	"approval_version_binding"	"document_approval_state"	"atomic_requirement_extraction_route"	"evidence_or_conflict_pointers"	"investigation_pointer"
"R10-19"	"R10"	"slots-simulator/docs/01-requirements/README.md"	"3d19382933b906b86eaf5e6beb207c2689ff376a758d019c389855cf939ab23f"	"1699"	"tracked-clean"	"tracked-clean"	"candidate-requirement"	"INDEX"	"simulator-planning-material-of-unknown-source"	"15 份 FR 导航；不独立形成需求; vendor-manual semantics excluded from this effort by user scope decision"	"H-U; see R10 Git history, derivation and status-correction groups"	"not-found"	"not-found"	"not-found"	"not-found"	"not-approved-by-this-classification"	"do-not-extract-as-requirement; retain-as-simulator-design-test-plan-index-or-evidence-request-pointer"	"15 份 FR 导航；不独立形成需求; preserve simulator-only scope, MAIN-LEAD evidence gaps, internal inconsistencies and vendor exclusion"	"R10-slot-simulator-materials.md:93"
"R10-20"	"R10"	"slots-simulator/docs/02-decisions/dr-001-tech-stack.md"	"4deebb851230fdd64ef383869830af3f98bb3e6dd016adc57e25d0a44467abef"	"1961"	"tracked-clean"	"tracked-clean"	"candidate-requirement"	"SIM-DEC"	"simulator-planning-material-of-unknown-source"	"`decided`；.NET/WPF、编辑/热重载设计，无批准绑定; vendor-manual semantics excluded from this effort by user scope decision"	"H-U; see R10 Git history, derivation and status-correction groups"	"not-found"	"not-found"	"not-found"	"not-found"	"not-approved-by-this-classification"	"do-not-extract-as-requirement; retain-as-simulator-design-test-plan-index-or-evidence-request-pointer"	"`decided`；.NET/WPF、编辑/热重载设计，无批准绑定; preserve simulator-only scope, MAIN-LEAD evidence gaps, internal inconsistencies and vendor exclusion"	"R10-slot-simulator-materials.md:94"
"R10-21"	"R10"	"slots-simulator/docs/02-decisions/dr-002-simulation-scope.md"	"28e03dc44998254a6041a6b8048607fcc07bcc35d1a1823a7df3f019f49e9ddf"	"1268"	"tracked-clean"	"tracked-clean"	"candidate-requirement"	"SIM-DEC + MAIN-LEAD"	"simulator-planning-material-of-unknown-source"	"工具范围决定；“无硬件移动联锁”为待核实现场约束; vendor-manual semantics excluded from this effort by user scope decision"	"H-U; see R10 Git history, derivation and status-correction groups"	"not-found"	"not-found"	"not-found"	"not-found"	"not-approved-by-this-classification"	"do-not-extract-as-requirement; retain-as-simulator-design-test-plan-index-or-evidence-request-pointer"	"工具范围决定；“无硬件移动联锁”为待核实现场约束; preserve simulator-only scope, MAIN-LEAD evidence gaps, internal inconsistencies and vendor exclusion"	"R10-slot-simulator-materials.md:95"
"R10-22"	"R10"	"slots-simulator/docs/02-decisions/dr-003-first-batch-scenarios.md"	"3d2c512d8b1802f2cde838534a795fd7309196cd4625460cf7998cd3fc0e6558"	"3232"	"tracked-clean"	"tracked-clean"	"candidate-requirement"	"SIM-DEC"	"ai-modified-simulator-planning-material-without-confirmation"	"工具覆盖范围，不批准所引用 UC 的业务语义; vendor-manual semantics excluded from this effort by user scope decision"	"H-AI; see R10 Git history, derivation and status-correction groups"	"not-found"	"not-found"	"not-found"	"not-found"	"not-approved-by-this-classification"	"do-not-extract-as-requirement; retain-as-simulator-design-test-plan-index-or-evidence-request-pointer"	"工具覆盖范围，不批准所引用 UC 的业务语义; preserve simulator-only scope, MAIN-LEAD evidence gaps, internal inconsistencies and vendor exclusion"	"R10-slot-simulator-materials.md:96"
"R10-23"	"R10"	"slots-simulator/docs/02-decisions/dr-004-configurable-slot-count.md"	"cb4b22c0c40670ff775139c63e929dbf4f7a77c69917894bf3133d4a217236f2"	"1385"	"tracked-clean"	"tracked-clean"	"candidate-requirement"	"SIM-DEC"	"simulator-planning-material-of-unknown-source"	"工具可配置性设计；8 仓仅作背景引用; vendor-manual semantics excluded from this effort by user scope decision"	"H-U; see R10 Git history, derivation and status-correction groups"	"not-found"	"not-found"	"not-found"	"not-found"	"not-approved-by-this-classification"	"do-not-extract-as-requirement; retain-as-simulator-design-test-plan-index-or-evidence-request-pointer"	"工具可配置性设计；8 仓仅作背景引用; preserve simulator-only scope, MAIN-LEAD evidence gaps, internal inconsistencies and vendor exclusion"	"R10-slot-simulator-materials.md:97"
"R10-24"	"R10"	"slots-simulator/docs/02-decisions/dr-005-modbus-protocol-fidelity.md"	"ee1adde83de09a962cab20c33cfadb21bda2c37060c33fcac5b195bc2efc5e75"	"2034"	"tracked-clean"	"tracked-clean"	"candidate-requirement"	"SIM-DEC + VENDOR"	"simulator-planning-material-of-unknown-source"	"工具协议决定；厂商手册支持部分协议事实; vendor-manual semantics excluded from this effort by user scope decision"	"H-U; see R10 Git history, derivation and status-correction groups"	"not-found"	"not-found"	"not-found"	"not-found"	"not-approved-by-this-classification"	"do-not-extract-as-requirement; retain-as-simulator-design-test-plan-index-or-evidence-request-pointer"	"工具协议决定；厂商手册支持部分协议事实; preserve simulator-only scope, MAIN-LEAD evidence gaps, internal inconsistencies and vendor exclusion"	"R10-slot-simulator-materials.md:98"
"R10-25"	"R10"	"slots-simulator/docs/02-decisions/dr-006-users-and-automation-style.md"	"f72c8df92d256fdb3d6d218723123588f97d9e7d7686ba6d0f1f16bfa5c88f63"	"2263"	"tracked-clean"	"tracked-clean"	"candidate-requirement"	"SIM-DEC"	"ai-modified-simulator-planning-material-without-confirmation"	"开发自测/API 范围，只适用于工具; vendor-manual semantics excluded from this effort by user scope decision"	"H-AI; see R10 Git history, derivation and status-correction groups"	"not-found"	"not-found"	"not-found"	"not-found"	"not-approved-by-this-classification"	"do-not-extract-as-requirement; retain-as-simulator-design-test-plan-index-or-evidence-request-pointer"	"开发自测/API 范围，只适用于工具; preserve simulator-only scope, MAIN-LEAD evidence gaps, internal inconsistencies and vendor exclusion"	"R10-slot-simulator-materials.md:99"
"R10-26"	"R10"	"slots-simulator/docs/02-decisions/dr-007-multi-agv-support.md"	"f47c10de48bb23e3d789ce9de24c51454f39f75503ed7dfe896ac957a6e60e94"	"2749"	"tracked-clean"	"tracked-clean"	"candidate-requirement"	"SIM-DEC"	"simulator-planning-material-of-unknown-source"	"单进程单 AGV 是工具部署决定；正文承认旧理由被推翻; vendor-manual semantics excluded from this effort by user scope decision"	"H-U; see R10 Git history, derivation and status-correction groups"	"not-found"	"not-found"	"not-found"	"not-found"	"not-approved-by-this-classification"	"do-not-extract-as-requirement; retain-as-simulator-design-test-plan-index-or-evidence-request-pointer"	"单进程单 AGV 是工具部署决定；正文承认旧理由被推翻; preserve simulator-only scope, MAIN-LEAD evidence gaps, internal inconsistencies and vendor exclusion"	"R10-slot-simulator-materials.md:100"
"R10-27"	"R10"	"slots-simulator/docs/02-decisions/dr-008-ci-readiness.md"	"965c223ef88f7fea45a2c433bd8380ecb0f225b1a29b46e4fbe83e7273736db4"	"2982"	"tracked-clean"	"tracked-clean"	"candidate-requirement"	"SIM-DEC + MAIN-LEAD"	"simulator-planning-material-of-unknown-source"	"工具 CI 预留；业务超时归主系统是职责线索; vendor-manual semantics excluded from this effort by user scope decision"	"H-U; see R10 Git history, derivation and status-correction groups"	"not-found"	"not-found"	"not-found"	"not-found"	"not-approved-by-this-classification"	"do-not-extract-as-requirement; retain-as-simulator-design-test-plan-index-or-evidence-request-pointer"	"工具 CI 预留；业务超时归主系统是职责线索; preserve simulator-only scope, MAIN-LEAD evidence gaps, internal inconsistencies and vendor exclusion"	"R10-slot-simulator-materials.md:101"
"R10-28"	"R10"	"slots-simulator/docs/02-decisions/dr-009-slot-layout-model.md"	"65faf11d947afd86e8dd49443e7a8d6934dacf9b34cea1e4e5540cfde0865660"	"3921"	"tracked-clean"	"tracked-clean"	"candidate-requirement"	"SIM-DEC"	"simulator-planning-material-of-unknown-source"	"工具 UI 布局决定，不是实际车载 HMI; vendor-manual semantics excluded from this effort by user scope decision"	"H-U; see R10 Git history, derivation and status-correction groups"	"not-found"	"not-found"	"not-found"	"not-found"	"not-approved-by-this-classification"	"do-not-extract-as-requirement; retain-as-simulator-design-test-plan-index-or-evidence-request-pointer"	"工具 UI 布局决定，不是实际车载 HMI; preserve simulator-only scope, MAIN-LEAD evidence gaps, internal inconsistencies and vendor exclusion"	"R10-slot-simulator-materials.md:102"
"R10-29"	"R10"	"slots-simulator/docs/02-decisions/dr-010-do-control-mode.md"	"811b27ccd000b9a5e97d353b1e7fd7d6bf2cc9c56e38c6bad6ef61678f016b79"	"3660"	"tracked-clean"	"tracked-clean"	"candidate-requirement"	"SIM-DEC + MAIN-LEAD"	"ai-modified-simulator-planning-material-without-confirmation"	"工具模型；脉冲、弹簧、锁 DI 事实需现场/设备证据; vendor-manual semantics excluded from this effort by user scope decision"	"H-AI; see R10 Git history, derivation and status-correction groups"	"not-found"	"not-found"	"not-found"	"not-found"	"not-approved-by-this-classification"	"do-not-extract-as-requirement; retain-as-simulator-design-test-plan-index-or-evidence-request-pointer"	"工具模型；脉冲、弹簧、锁 DI 事实需现场/设备证据; preserve simulator-only scope, MAIN-LEAD evidence gaps, internal inconsistencies and vendor exclusion"	"R10-slot-simulator-materials.md:103"
"R10-30"	"R10"	"slots-simulator/docs/02-decisions/dr-011-full-register-table-fidelity.md"	"a4f124205d0c8aa417ea12a6fee38bfab06c388f82f8e89310ad9398354f799a"	"4205"	"tracked-clean"	"tracked-clean"	"candidate-requirement"	"SIM-DEC + VENDOR"	"simulator-planning-material-of-unknown-source"	"模板化是设计；16DI/16DO 可由厂商手册支持; vendor-manual semantics excluded from this effort by user scope decision"	"H-U; see R10 Git history, derivation and status-correction groups"	"not-found"	"not-found"	"not-found"	"not-found"	"not-approved-by-this-classification"	"do-not-extract-as-requirement; retain-as-simulator-design-test-plan-index-or-evidence-request-pointer"	"模板化是设计；16DI/16DO 可由厂商手册支持; preserve simulator-only scope, MAIN-LEAD evidence gaps, internal inconsistencies and vendor exclusion"	"R10-slot-simulator-materials.md:104"
"R10-31"	"R10"	"slots-simulator/docs/02-decisions/dr-012-multi-io-module-support.md"	"07faa2420d7c8d7da2107feb4259951b239a98a0dbd651211093f1051fff1820"	"2318"	"tracked-clean"	"tracked-clean"	"candidate-requirement"	"SIM-DEC + MAIN-LEAD"	"simulator-planning-material-of-unknown-source"	"工具决定；“实际必需多模块”缺项目 IO/布线证据; vendor-manual semantics excluded from this effort by user scope decision"	"H-U; see R10 Git history, derivation and status-correction groups"	"not-found"	"not-found"	"not-found"	"not-found"	"not-approved-by-this-classification"	"do-not-extract-as-requirement; retain-as-simulator-design-test-plan-index-or-evidence-request-pointer"	"工具决定；“实际必需多模块”缺项目 IO/布线证据; preserve simulator-only scope, MAIN-LEAD evidence gaps, internal inconsistencies and vendor exclusion"	"R10-slot-simulator-materials.md:105"
"R10-32"	"R10"	"slots-simulator/docs/02-decisions/dr-013-door-state-not-independent-io-point.md"	"72566706ff4a3dac3ff0d4ec95f70a3af0559be3ac4dc24af371802f429cf752"	"3053"	"tracked-clean"	"tracked-clean"	"candidate-requirement"	"SIM-DEC + MAIN-LEAD"	"ai-modified-simulator-planning-material-without-confirmation"	"无独立门磁/锁 DI 语义为主系统硬件线索，不能靠 DR 自证; vendor-manual semantics excluded from this effort by user scope decision"	"H-AI; see R10 Git history, derivation and status-correction groups"	"not-found"	"not-found"	"not-found"	"not-found"	"not-approved-by-this-classification"	"do-not-extract-as-requirement; retain-as-simulator-design-test-plan-index-or-evidence-request-pointer"	"无独立门磁/锁 DI 语义为主系统硬件线索，不能靠 DR 自证; preserve simulator-only scope, MAIN-LEAD evidence gaps, internal inconsistencies and vendor exclusion"	"R10-slot-simulator-materials.md:106"
"R10-33"	"R10"	"slots-simulator/docs/02-decisions/dr-014-fault-injection-mirror-exception.md"	"0f10f9682f20a33477fcdb48f90d326e63992af64a590839275aa899e8b0f320"	"2693"	"tracked-clean"	"tracked-clean"	"candidate-requirement"	"SIM-DEC + MAIN-LEAD"	"ai-modified-simulator-planning-material-without-confirmation"	"当前故障模型；还复述主系统“不盲目重试”规则，须回源; vendor-manual semantics excluded from this effort by user scope decision"	"H-AI; see R10 Git history, derivation and status-correction groups"	"not-found"	"not-found"	"not-found"	"not-found"	"not-approved-by-this-classification"	"do-not-extract-as-requirement; retain-as-simulator-design-test-plan-index-or-evidence-request-pointer"	"当前故障模型；还复述主系统“不盲目重试”规则，须回源; preserve simulator-only scope, MAIN-LEAD evidence gaps, internal inconsistencies and vendor exclusion"	"R10-slot-simulator-materials.md:107"
"R10-34"	"R10"	"slots-simulator/docs/02-decisions/dr-015-do-power-on-state-vs-reset.md"	"2d93e4febdb3a664299d058925fa127fd4be23f0d4bf1ee488d316507f2875d9"	"4115"	"tracked-clean"	"tracked-clean"	"candidate-requirement"	"SIM-DEC"	"simulator-planning-material-of-unknown-source"	"工具确定性与真机副作用间的有意偏差，不能用于真机验收; vendor-manual semantics excluded from this effort by user scope decision"	"H-U; see R10 Git history, derivation and status-correction groups"	"not-found"	"not-found"	"not-found"	"not-found"	"not-approved-by-this-classification"	"do-not-extract-as-requirement; retain-as-simulator-design-test-plan-index-or-evidence-request-pointer"	"工具确定性与真机副作用间的有意偏差，不能用于真机验收; preserve simulator-only scope, MAIN-LEAD evidence gaps, internal inconsistencies and vendor exclusion"	"R10-slot-simulator-materials.md:108"
"R10-35"	"R10"	"slots-simulator/docs/02-decisions/README.md"	"13928ef5f4a6289a591d4bfbc500ddf56d201b7fa360f4865ef6919dada732f1"	"2224"	"tracked-clean"	"tracked-clean"	"candidate-requirement"	"INDEX"	"simulator-planning-material-of-unknown-source"	"决定导航及“与用户确认”二手陈述；不是确认记录; vendor-manual semantics excluded from this effort by user scope decision"	"H-U; see R10 Git history, derivation and status-correction groups"	"not-found"	"not-found"	"not-found"	"not-found"	"not-approved-by-this-classification"	"do-not-extract-as-requirement; retain-as-simulator-design-test-plan-index-or-evidence-request-pointer"	"决定导航及“与用户确认”二手陈述；不是确认记录; preserve simulator-only scope, MAIN-LEAD evidence gaps, internal inconsistencies and vendor exclusion"	"R10-slot-simulator-materials.md:109"
"R10-36"	"R10"	"slots-simulator/docs/03-design/architecture.md"	"2cac6908cb3010e0fcfeca4f2e27ef03ffa238cf181881d714220d721916d4ec"	"5432"	"tracked-clean"	"tracked-clean"	"candidate-requirement"	"DESIGN"	"ai-modified-simulator-planning-material-without-confirmation"	"Draft 模板、维护者/日期/TODO 未补；不可作为实现证据; vendor-manual semantics excluded from this effort by user scope decision"	"H-AI; see R10 Git history, derivation and status-correction groups"	"not-found"	"not-found"	"not-found"	"not-found"	"not-approved-by-this-classification"	"do-not-extract-as-requirement; retain-as-simulator-design-test-plan-index-or-evidence-request-pointer"	"Draft 模板、维护者/日期/TODO 未补；不可作为实现证据; preserve simulator-only scope, MAIN-LEAD evidence gaps, internal inconsistencies and vendor exclusion"	"R10-slot-simulator-materials.md:110"
"R10-37"	"R10"	"slots-simulator/docs/03-design/configuration-spec.md"	"b62043bed1be867fcf8b75376c76255a30e7190987df75adf2431701a87d21e4"	"7184"	"tracked-clean"	"tracked-clean"	"candidate-requirement"	"DESIGN"	"simulator-planning-material-of-unknown-source"	"Draft 模板，字段名和热重载迁移仍 TODO; vendor-manual semantics excluded from this effort by user scope decision"	"H-U; see R10 Git history, derivation and status-correction groups"	"not-found"	"not-found"	"not-found"	"not-found"	"not-approved-by-this-classification"	"do-not-extract-as-requirement; retain-as-simulator-design-test-plan-index-or-evidence-request-pointer"	"Draft 模板，字段名和热重载迁移仍 TODO; preserve simulator-only scope, MAIN-LEAD evidence gaps, internal inconsistencies and vendor exclusion"	"R10-slot-simulator-materials.md:111"
"R10-38"	"R10"	"slots-simulator/docs/03-design/control-api.openapi.yaml"	"2d5d5555649065c8477aec06f5b5e11e9214893bff94cc31ff39419a170d6f96"	"9767"	"tracked-clean"	"tracked-clean"	"candidate-requirement"	"DESIGN"	"ai-modified-simulator-planning-material-without-confirmation"	"`0.1.0-template`；故障枚举落后于 DR-014，非已实现契约; vendor-manual semantics excluded from this effort by user scope decision"	"H-AI; see R10 Git history, derivation and status-correction groups"	"not-found"	"not-found"	"not-found"	"not-found"	"not-approved-by-this-classification"	"do-not-extract-as-requirement; retain-as-simulator-design-test-plan-index-or-evidence-request-pointer"	"`0.1.0-template`；故障枚举落后于 DR-014，非已实现契约; preserve simulator-only scope, MAIN-LEAD evidence gaps, internal inconsistencies and vendor exclusion"	"R10-slot-simulator-materials.md:112"
"R10-39"	"R10"	"slots-simulator/docs/03-design/modbus-implementation-spec.md"	"e5dd40be4fafc9454a859afedd6f32e5c6a9d09275f4503c665322090965e15d"	"5306"	"tracked-clean"	"tracked-clean"	"candidate-requirement"	"DESIGN + VENDOR"	"ai-modified-simulator-planning-material-without-confirmation"	"Draft；地址换算、Unit ID 等关键项未定，且有锁 DI 镜像冲突; vendor-manual semantics excluded from this effort by user scope decision"	"H-AI; see R10 Git history, derivation and status-correction groups"	"not-found"	"not-found"	"not-found"	"not-found"	"not-approved-by-this-classification"	"do-not-extract-as-requirement; retain-as-simulator-design-test-plan-index-or-evidence-request-pointer"	"Draft；地址换算、Unit ID 等关键项未定，且有锁 DI 镜像冲突; preserve simulator-only scope, MAIN-LEAD evidence gaps, internal inconsistencies and vendor exclusion"	"R10-slot-simulator-materials.md:113"
"R10-40"	"R10"	"slots-simulator/docs/03-design/slot-state-machine.md"	"704384b03fb1d2391175d7041e29c26fb5b7b253ce3cf5261db6cd8a7ddc2117"	"5521"	"tracked-clean"	"tracked-clean"	"candidate-requirement"	"DESIGN"	"ai-modified-simulator-planning-material-without-confirmation"	"Draft；当前较接近 DR-010/013/014，但仍有多项 TODO; vendor-manual semantics excluded from this effort by user scope decision"	"H-AI; see R10 Git history, derivation and status-correction groups"	"not-found"	"not-found"	"not-found"	"not-found"	"not-approved-by-this-classification"	"do-not-extract-as-requirement; retain-as-simulator-design-test-plan-index-or-evidence-request-pointer"	"Draft；当前较接近 DR-010/013/014，但仍有多项 TODO; preserve simulator-only scope, MAIN-LEAD evidence gaps, internal inconsistencies and vendor exclusion"	"R10-slot-simulator-materials.md:114"
"R10-41"	"R10"	"slots-simulator/docs/04-testing/test-plan.md"	"c81bbf6f355a398cb23b5e99d5ab894664f6da2e73b71e79751a04536b8d94ee"	"6148"	"tracked-clean"	"tracked-clean"	"candidate-requirement"	"TEST"	"ai-modified-simulator-planning-material-without-confirmation"	"Draft/Planned/TODO；没有测试实现或执行结果，不能当通过证据; vendor-manual semantics excluded from this effort by user scope decision"	"H-AI; see R10 Git history, derivation and status-correction groups"	"not-found"	"not-found"	"not-found"	"not-found"	"not-approved-by-this-classification"	"do-not-extract-as-requirement; retain-as-simulator-design-test-plan-index-or-evidence-request-pointer"	"Draft/Planned/TODO；没有测试实现或执行结果，不能当通过证据; preserve simulator-only scope, MAIN-LEAD evidence gaps, internal inconsistencies and vendor exclusion"	"R10-slot-simulator-materials.md:115"
"R10-42"	"R10"	"slots-simulator/docs/05-planning/implementation-plan.md"	"2251a8ec6105d08cca22e010245ec5ab97883a453956ca2806599ed81c0f5bea"	"5743"	"tracked-clean"	"tracked-clean"	"candidate-requirement"	"PLAN"	"simulator-planning-material-of-unknown-source"	"Draft，负责人/日期未定，M0–M7 均 Not Started; vendor-manual semantics excluded from this effort by user scope decision"	"H-U; see R10 Git history, derivation and status-correction groups"	"not-found"	"not-found"	"not-found"	"not-found"	"not-approved-by-this-classification"	"do-not-extract-as-requirement; retain-as-simulator-design-test-plan-index-or-evidence-request-pointer"	"Draft，负责人/日期未定，M0–M7 均 Not Started; preserve simulator-only scope, MAIN-LEAD evidence gaps, internal inconsistencies and vendor exclusion"	"R10-slot-simulator-materials.md:116"
"R10-43"	"R10"	"slots-simulator/docs/README.md"	"f4ac3dbd5205707b59a683bf866322be53fb016e0002988a87f9c48c33b741ad"	"3396"	"tracked-clean"	"tracked-clean"	"candidate-requirement"	"INDEX + DERIVED"	"simulator-planning-material-of-unknown-source"	"导航和派生技术摘要；不独立批准 FR/DR; vendor-manual semantics excluded from this effort by user scope decision"	"H-U; see R10 Git history, derivation and status-correction groups"	"not-found"	"not-found"	"not-found"	"not-found"	"not-approved-by-this-classification"	"do-not-extract-as-requirement; retain-as-simulator-design-test-plan-index-or-evidence-request-pointer"	"导航和派生技术摘要；不独立批准 FR/DR; preserve simulator-only scope, MAIN-LEAD evidence gaps, internal inconsistencies and vendor exclusion"	"R10-slot-simulator-materials.md:117"
"R10-44"	"R10"	"slots-simulator/docs/reference/C2000-A2-KDDA0A0-AD6_寄存器表.md"	"593b0c96b8a79e60c7204866ecb67760c81546bd9c7e441349ff06aa08a6d362"	"6045"	"untracked"	"tracked-clean"	"candidate-requirement"	"DERIVED + VENDOR"	"derived-vendor-excerpt-retained-for-lossless-identity-only"	"可追溯 PDF 21–24 页；地址范围和原文笔误判断是派生加工; vendor-manual semantics excluded from this effort by user scope decision"	"H-D; see R10 Git history, derivation and status-correction groups"	"not-found"	"not-found"	"not-found"	"not-found"	"not-approved-by-this-classification"	"do-not-extract; vendor-material-content-is-out-of-scope-and-retained-only-for-lossless-identity-and-source-history"	"可追溯 PDF 21–24 页；地址范围和原文笔误判断是派生加工; preserve simulator-only scope, MAIN-LEAD evidence gaps, internal inconsistencies and vendor exclusion"	"R10-slot-simulator-materials.md:118"
"R10-45"	"R10"	"slots-simulator/docs/reference/C2000-A2-KDDA0A0-AD6-使用说明书2023-02-22].pdf"	"0a2696eb9898efac67d7fc92582f96d8b14d3d001dabb75a9451c55e41644cbd"	"2000812"	"untracked"	"tracked-clean"	"candidate-requirement"	"VENDOR"	"third-party-vendor-manual-retained-for-lossless-identity-only"	"30 页第三方型号资料；未绑定项目采购、固件或实际布线; vendor-manual semantics excluded from this effort by user scope decision"	"H-V; see R10 Git history, derivation and status-correction groups"	"not-found"	"not-found"	"not-found"	"not-found"	"not-approved-by-this-classification"	"do-not-extract; vendor-material-content-is-out-of-scope-and-retained-only-for-lossless-identity-and-source-history"	"30 页第三方型号资料；未绑定项目采购、固件或实际布线; preserve simulator-only scope, MAIN-LEAD evidence gaps, internal inconsistencies and vendor exclusion"	"R10-slot-simulator-materials.md:119"
"R10-46"	"R10"	"slots-simulator/README.md"	"699d2143794c5ac50249ad98b68994f09d10010ead2713e77e4f74345eb25d4e"	"3382"	"tracked-clean"	"tracked-clean"	"candidate-requirement"	"INDEX + DERIVED"	"ai-modified-simulator-planning-material-without-confirmation"	"当前入口与派生摘要；明确代码未搭建、全部为规划状态; vendor-manual semantics excluded from this effort by user scope decision"	"H-AI; see R10 Git history, derivation and status-correction groups"	"not-found"	"not-found"	"not-found"	"not-found"	"not-approved-by-this-classification"	"do-not-extract-as-requirement; retain-as-simulator-design-test-plan-index-or-evidence-request-pointer"	"当前入口与派生摘要；明确代码未搭建、全部为规划状态; preserve simulator-only scope, MAIN-LEAD evidence gaps, internal inconsistencies and vendor exclusion"	"R10-slot-simulator-materials.md:120"
